sortie,leaf_id,n,mean,std,min,max,rules
N_lixi,5,310,2.5052064516129033,0.4436891853112104,1.424,4.214,Jour_Semis <= 286 ET Jours_op_recolte <= 127.8 ET Jour_Semis <= 270.8 ET Jour_Semis <= 264.6 ET Jours_op_recolte <= 79.22
N_lixi,23,109,2.5345871559633024,0.32738959719579025,1.748,3.594,Jour_Semis <= 286 ET Jours_op_recolte > 127.8 ET Jours_semis_F1 <= 175.6 ET n_ferti == 1.0 ET Jours_semis_F1 <= 138.4
N_lixi,6,187,2.8051550802139036,0.7437127093847441,1.634,4.36,Jour_Semis <= 286 ET Jours_op_recolte <= 127.8 ET Jour_Semis <= 270.8 ET Jour_Semis <= 264.6 ET Jours_op_recolte > 79.22
N_lixi,8,515,2.80966213592233,0.4358445114429711,1.912,4.32,Jour_Semis <= 286 ET Jours_op_recolte <= 127.8 ET Jour_Semis <= 270.8 ET Jour_Semis > 264.6 ET Jours_semis_F1 <= 209.8
N_lixi,13,345,2.919953623188406,0.4784592497349097,2.1439999999999997,3.996,Jour_Semis <= 286 ET Jours_op_recolte <= 127.8 ET Jour_Semis > 270.8 ET n_ferti != 0.0 ET Jours_av_PREPA > 15.68
N_lixi,9,125,3.186352,0.7625865181587065,1.962,4.3180000000000005,Jour_Semis <= 286 ET Jours_op_recolte <= 127.8 ET Jour_Semis <= 270.8 ET Jour_Semis > 264.6 ET Jours_semis_F1 > 209.8
N_lixi,39,159,3.1986666666666665,0.5659888922587949,2.368,4.496,Jour_Semis > 286 ET Jours_op_recolte <= 132.5 ET n_ferti != 0.0 ET Jours_av_PREPA > 16.98 ET Jour_Semis <= 293.9
N_lixi,24,100,3.2215800000000003,0.5931235103971672,2.104,4.242,Jour_Semis <= 286 ET Jours_op_recolte > 127.8 ET Jours_semis_F1 <= 175.6 ET n_ferti == 1.0 ET Jours_semis_F1 > 138.4
N_lixi,12,910,3.274142857142857,0.5596678818596142,2.134,4.418,Jour_Semis <= 286 ET Jours_op_recolte <= 127.8 ET Jour_Semis > 270.8 ET n_ferti != 0.0 ET Jours_av_PREPA <= 15.68
N_lixi,20,533,3.2826829268292683,0.5556511850983419,1.7259999999999998,4.372,Jour_Semis <= 286 ET Jours_op_recolte > 127.8 ET Jours_semis_F1 <= 175.6 ET n_ferti != 1.0 ET Jour_Semis <= 277.8
N_lixi,31,52,3.3618076923076923,0.19070200945521382,2.822,3.644,Jour_Semis <= 286 ET Jours_op_recolte > 127.8 ET Jours_semis_F1 > 175.6 ET Jours_av_PREPA > 15.55 ET Jours_av_PREPA > 24.45
N_lixi,15,224,3.3681339285714285,0.13341018681805739,3.0940000000000003,3.612,Jour_Semis <= 286 ET Jours_op_recolte <= 127.8 ET Jour_Semis > 270.8 ET n_ferti == 0.0 ET Jour_Semis <= 279.1
N_lixi,51,155,3.486683870967742,0.5651818895228852,2.448,5.1240000000000006,Jour_Semis > 286 ET Jours_op_recolte > 132.5 ET Jours_semis_F1 <= 150.7 ET Jours_F1_F2 <= 30.57 ET Jours_op_recolte <= 165.4
N_lixi,30,90,3.591222222222222,0.2166338379047542,2.604,4.012,Jour_Semis <= 286 ET Jours_op_recolte > 127.8 ET Jours_semis_F1 > 175.6 ET Jours_av_PREPA > 15.55 ET Jours_av_PREPA <= 24.45
N_lixi,21,230,3.6544347826086954,0.4350926243893219,2.402,4.4879999999999995,Jour_Semis <= 286 ET Jours_op_recolte > 127.8 ET Jours_semis_F1 <= 175.6 ET n_ferti != 1.0 ET Jour_Semis > 277.8
N_lixi,40,473,3.688164904862579,0.5824853805130947,2.56,4.6899999999999995,Jour_Semis > 286 ET Jours_op_recolte <= 132.5 ET n_ferti != 0.0 ET Jours_av_PREPA > 16.98 ET Jour_Semis > 293.9
N_lixi,16,201,3.81028855721393,0.19757007951207578,3.374,4.198,Jour_Semis <= 286 ET Jours_op_recolte <= 127.8 ET Jour_Semis > 270.8 ET n_ferti == 0.0 ET Jour_Semis > 279.1
N_lixi,36,1859,3.868958579881657,0.6035961408901188,2.658,5.1240000000000006,Jour_Semis > 286 ET Jours_op_recolte <= 132.5 ET n_ferti != 0.0 ET Jours_av_PREPA <= 16.98 ET Jours_semis_F1 <= 228.2
N_lixi,61,146,3.9420958904109593,0.3792682124150561,2.756,4.536,Jour_Semis > 286 ET Jours_op_recolte > 132.5 ET Jours_semis_F1 > 150.7 ET Jours_av_PREPA > 15.5 ET Jour_Semis <= 299.8
N_lixi,28,149,3.9472885906040265,0.24233928347441333,2.666,4.464,Jour_Semis <= 286 ET Jours_op_recolte > 127.8 ET Jours_semis_F1 > 175.6 ET Jours_av_PREPA <= 15.55 ET has_prepa == 1.0
N_lixi,46,64,4.0043750000000005,0.14262432616036572,3.732,4.3020000000000005,Jour_Semis > 286 ET Jours_op_recolte <= 132.5 ET n_ferti == 0.0 ET Jour_Semis > 314.8 ET has_prepa != 0.0
N_lixi,54,60,4.088733333333333,0.4377415020293026,3.128,4.786,Jour_Semis > 286 ET Jours_op_recolte > 132.5 ET Jours_semis_F1 <= 150.7 ET Jours_F1_F2 > 30.57 ET Jour_Semis <= 299.6
N_lixi,52,167,4.1020958083832335,0.5564221682496787,2.714,5.1240000000000006,Jour_Semis > 286 ET Jours_op_recolte > 132.5 ET Jours_semis_F1 <= 150.7 ET Jours_F1_F2 <= 30.57 ET Jours_op_recolte > 165.4
N_lixi,27,324,4.170154320987654,0.25390008202656794,2.63,4.4879999999999995,Jour_Semis <= 286 ET Jours_op_recolte > 127.8 ET Jours_semis_F1 > 175.6 ET Jours_av_PREPA <= 15.55 ET has_prepa != 1.0
N_lixi,37,314,4.235133757961783,0.6637916172452991,2.812,5.1240000000000006,Jour_Semis > 286 ET Jours_op_recolte <= 132.5 ET n_ferti != 0.0 ET Jours_av_PREPA <= 16.98 ET Jours_semis_F1 > 228.2
N_lixi,62,200,4.2405,0.2605421290406315,3.128,4.6579999999999995,Jour_Semis > 286 ET Jours_op_recolte > 132.5 ET Jours_semis_F1 > 150.7 ET Jours_av_PREPA > 15.5 ET Jour_Semis > 299.8
N_lixi,47,80,4.247450000000001,0.09518056125336909,4.1240000000000006,4.362,Jour_Semis > 286 ET Jours_op_recolte <= 132.5 ET n_ferti == 0.0 ET Jour_Semis > 314.8 ET has_prepa == 0.0
N_lixi,43,112,4.248696428571429,0.1278449820938995,3.964,4.464,Jour_Semis > 286 ET Jours_op_recolte <= 132.5 ET n_ferti == 0.0 ET Jour_Semis <= 314.8 ET Jour_Semis <= 290.2
N_lixi,58,418,4.4936650717703355,0.25328385754745514,3.168,4.804,Jour_Semis > 286 ET Jours_op_recolte > 132.5 ET Jours_semis_F1 > 150.7 ET Jours_av_PREPA <= 15.5 ET Jour_Semis <= 299.5
N_lixi,44,630,4.536895238095238,0.14023935413383945,3.96,4.746,Jour_Semis > 286 ET Jours_op_recolte <= 132.5 ET n_ferti == 0.0 ET Jour_Semis <= 314.8 ET Jour_Semis > 290.2
N_lixi,55,90,4.575466666666666,0.4132648632427044,2.908,5.1240000000000006,Jour_Semis > 286 ET Jours_op_recolte > 132.5 ET Jours_semis_F1 <= 150.7 ET Jours_F1_F2 > 30.57 ET Jour_Semis > 299.6
N_lixi,59,669,4.743632286995515,0.28152374513662226,3.3019999999999996,5.1240000000000006,Jour_Semis > 286 ET Jours_op_recolte > 132.5 ET Jours_semis_F1 > 150.7 ET Jours_av_PREPA <= 15.5 ET Jour_Semis > 299.5
